Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
Sokhna Sadikh,@SokhnaSadikh,https://pbs.twimg.com/media/Fkh-ZUpWYAMfcKY?format=jpg&name=small,,,,12,https://twitter.com/SokhnaSadikh/status/1605672247603126288,https://twitter.com/SokhnaSadikh,,"Dec 21, 2022",2022-12-21T21:11:10.000Z
Sokhna Sadikh,@SokhnaSadikh,"https://pbs.twimg.com/media/Fkh-d4vXoAAfh9n?format=jpg&name=small, https://pbs.twimg.com/media/Fkh-d4vXoAAfh9n?format=jpg&name=small",,,,23,https://twitter.com/SokhnaSadikh/status/1605672324535050242,https://twitter.com/SokhnaSadikh,,"Dec 21, 2022",2022-12-21T21:11:28.000Z
EL Sinki,@ELSinki4,,,1,,39,https://twitter.com/ELSinki4/status/1605672337063309313,https://twitter.com/ELSinki4,Nous condamnons fermement ses attaques,"Dec 21, 2022",2022-12-21T21:11:31.000Z
Sokhna Sadikh,@SokhnaSadikh,"https://pbs.twimg.com/media/Fkh-frlWQAAMOtN?format=jpg&name=small, https://pbs.twimg.com/media/Fkh-frlWQAAMOtN?format=jpg&name=small",,1,,25,https://twitter.com/SokhnaSadikh/status/1605672355136565249,https://twitter.com/SokhnaSadikh,,"Dec 21, 2022",2022-12-21T21:11:36.000Z
Daouda YATTE,@DaoudaYATTE2,,,,1,60,https://twitter.com/DaoudaYATTE2/status/1605672400695177216,https://twitter.com/DaoudaYATTE2,"Monsieur le président votre amour pour ce pays est incontestable . 
Vive le président Macky Sall 
Vive le président Macky Sall 
Vive le président Macky Sall","Dec 21, 2022",2022-12-21T21:11:46.000Z
samaréww,@samareww,,,,,109,https://twitter.com/samareww/status/1605672440352296960,https://twitter.com/samareww,Félicitations son excellence vous êtes le meilleur merci pour d’avoir condamné ça,"Dec 21, 2022",2022-12-21T21:11:56.000Z
Sokhna Sadikh,@SokhnaSadikh,"https://pbs.twimg.com/media/Fkh-ppbWYAMWqMr?format=jpg&name=small, https://pbs.twimg.com/media/Fkh-ppbWYAMWqMr?format=jpg&name=small",,,,13,https://twitter.com/SokhnaSadikh/status/1605672526411096072,https://twitter.com/SokhnaSadikh,,"Dec 21, 2022",2022-12-21T21:12:16.000Z
L OEIL DU RIVERAIN,@l_riverain,,,1,,109,https://twitter.com/l_riverain/status/1605673661393838080,https://twitter.com/l_riverain,Mes félicitations son excellence pour votre objectif qui est de rendre fonctionnel sous peu un réseau de transport public structuré avec des lignes de rabattement facilitant l interconnexion des systemes,"Dec 21, 2022",2022-12-21T21:16:47.000Z
Mamadou Ka,@Mamadou71430179,,,1,,46,https://twitter.com/Mamadou71430179/status/1605673691198590976,https://twitter.com/Mamadou71430179,Vraiment c'est pas normal merci pour votre message,"Dec 21, 2022",2022-12-21T21:16:54.000Z
kaboulor,@kaboulor,,1,,,231,https://twitter.com/kaboulor/status/1605674452032794624,https://twitter.com/kaboulor,"Sois sage  @Macky_Sall soit sage 
Bayil roubé","Dec 21, 2022",2022-12-21T21:19:56.000Z
DonFlamingo,@djogalsen10,,,3,,319,https://twitter.com/djogalsen10/status/1605681389075959808,https://twitter.com/djogalsen10,"L’union africaine devrait aussi lutter contre le cumul des mandats illégaux. Article 27, en 2024 c’est terminé pour vous","Dec 21, 2022",2022-12-21T21:47:29.000Z
حبيب القرءان,@HabibGa23383820,,,12,,977,https://twitter.com/HabibGa23383820/status/1605682144457547776,https://twitter.com/HabibGa23383820,"Tu n'as rien à dire TU n'est qu'un moins que rien en plus d'être un menteur.
Nos 14 vies de patriotes que tu nous as otees tu vas nous les payer crois moi.
Doomeraam que TU es","Dec 21, 2022",2022-12-21T21:50:30.000Z
Mahamadou Camara,@Mahamad70094029,,,4,,66,https://twitter.com/Mahamad70094029/status/1605682303430270985,https://twitter.com/Mahamad70094029,Tout ça c'est parce que vous êtes les dirigeants marionnette de la junte française. Mais vous allez tous échoué si dieu le veut,"Dec 21, 2022",2022-12-21T21:51:07.000Z
Abdu Xaadr Jóob,@Doukha21,,,36,,866,https://twitter.com/Doukha21/status/1605682308224147457,https://twitter.com/Doukha21,"Nous on condamné fermement votre tentative de déstabilisation du Sénégal en emprisonnant injustement des opposants, des journalistes. Vous allez payer pour tous les crimes et les scandales","Dec 21, 2022",2022-12-21T21:51:09.000Z
Thierry KALUNGA MUYUMBA,@Tkmb10,,,11,,339,https://twitter.com/Tkmb10/status/1605682966256132116,https://twitter.com/Tkmb10,"Va là-bas,  abrutisseur!!! Les coups d'états qui sont fait la France , tu oses piper mot?? Aliéné de Macron Le petit impudique !!","Dec 21, 2022",2022-12-21T21:53:45.000Z
sokhna maimouna FALL,@Maimounatapha,,,9,2,3.9K,https://twitter.com/Maimounatapha/status/1605683391084494848,https://twitter.com/Maimounatapha,Sergine macky am gua loula doy seuk siisa deuk bii Kouy waliyane da fek sa deuk teuguoul,"Dec 21, 2022",2022-12-21T21:55:27.000Z
L OEIL DU RIVERAIN,@l_riverain,,,1,,109,https://twitter.com/l_riverain/status/1605673661393838080,https://twitter.com/l_riverain,Mes félicitations son excellence pour votre objectif qui est de rendre fonctionnel sous peu un réseau de transport public structuré avec des lignes de rabattement facilitant l interconnexion des systemes,"Dec 21, 2022",2022-12-21T21:16:47.000Z
Mamadou Ka,@Mamadou71430179,,,1,,46,https://twitter.com/Mamadou71430179/status/1605673691198590976,https://twitter.com/Mamadou71430179,Vraiment c'est pas normal merci pour votre message,"Dec 21, 2022",2022-12-21T21:16:54.000Z
kaboulor,@kaboulor,,1,,,231,https://twitter.com/kaboulor/status/1605674452032794624,https://twitter.com/kaboulor,"Sois sage  @Macky_Sall soit sage 
Bayil roubé","Dec 21, 2022",2022-12-21T21:19:56.000Z
